INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,IDADE,HOMEKIDS,YOJ,SALARIO,CONTA_CLI,HOME_VAL,CASADO,SEX,EDUCATION,JOB,TRAVTIME,USO_PROD,VALOR_SOLICITADO,TIF,TIPO_PROD,PROD_ALTO_VALOR,OLDCLAIM,CLM_FREQ,TRAN_SUSP,TEMPO_CLIENTE,TEMPO_VIDA_PROD,URBANICITY
189,0,0,0,80,2,23,97715.9731175205,No,389344.445379523,Yes,M,Ensino Superior,Profissional,14.4982411272675,Pessoal,15920,13,Poupanca,yes,0,0,No,2,10,Urbano
190,0,0,0,48,0,10,39613.2462006196,No,159534.237407221,Yes,M,Ensino Medio,Trabalho Manual,48.4336827421439,Comercial,8460,10,Criptomeda,yes,7437,2,No,6,1,Urbano
191,0,0,0,37,0,11, ,No, ,No,M,Ensino Medio,Estudante,69.4179360668859,Pessoal,14130,1,Poupanca,yes,0,0,No,1, ,Rural
192,0,0,0,40,0,11,49780.0453921068,No,0,No,F,Ensino Fundamental,Trabalho Administrativo,52.318671580222,Pessoal,10500,6,CDB,no,0,0,No,0,1,Rural
194,0,0,0,45,0,11,60845.0154500397,No,0,No,F,Ensino Superior,Gerente,31.481857857734,Pessoal,24260,4,Poupanca,no,0,0,No,0,18,Urbano
196,1,6087,0,42,0,12,136343.794696219,No,0,No,F,PhD,Medico,45.2590458921517,Pessoal,13160,1,CDB,no,0,0,No,0,17,Urbano
197,0,0,0,36,0,7,70313.3930204171,No,211506.295150762,Yes,F,Ensino Superior,Profissional,55.3198459052059,Pessoal,14960,6,Poupanca,no,7650,3,No,5,4,Urbano
198,0,0,0,45,3,15,23773.0376450687,Yes,0,No,F,Ensino Medio,Do Lar,8.9844258639834,Comercial,34510,7,Renda Fixa,no,0,0,No,0,1,Rural
199,0,0,0,52,0,11,115713.104335559,No,327167.040665766,No,F,Ensino Superior,Profissional,28.3910395583491,Pessoal,21660,6,CDB,no,0,0,No,0,11,Rural
200,0,0,0,41,0,8,55363.5371366968,No,0,No,M,Ensino Medio,Trabalho Administrativo,16.8973850971074,Comercial,31390,1,Tesouro Direto,yes,0,0,No,3,1,Rural
201,0,0,0,36,0,14,27693.2380254238,No,130324.079881835,Yes,F,Ensino Fundamental,Trabalho Administrativo,36.6696728002041,Pessoal,11300,10,CDB,no,19385,1,No,4,7,Urbano
202,0,0,0,56,0,0,0,No,103058.427075753,Yes,F,Ensino Superior,Do Lar,28.7895046713272,Pessoal,27890,13,Renda Variavel,no,25147,2,No,0,9,Urbano
203,0,0,1,53,1,0,0,No,0,Yes,F,Ensino Fundamental,Estudante,34.2180376528969,Pessoal,1500,10,CDB,no,1175,3,No,2,7,Rural
204,1,3894,0,39,0,12,32936.1104303277,No,169721.479556884,No,F,Ensino Medio,Trabalho Administrativo,12.4061651586336,Pessoal,1500,6,Renda Variavel,no,0,0,No,0,7,Urbano
205,0,0,0,38,0,11,33151.0545183175,No,184851.796806143,Yes,F,Ensino Superior,Profissional,30.6108378519745,Pessoal,11530,13,Renda Variavel,no,0,0,No,0,9,Rural
206,1,2659,1,45,3,0,0,Yes,0,No,M,Ensino Medio,Do Lar,36.2202516365904,Pessoal,16510,4,Poupanca,no,17445,3,Yes,0,1,Urbano
207,0,0,0,46,0,14,24574.8485164508,No,176282.345472304,Yes,F,Ensino Medio,Do Lar,72.7791392947044,Pessoal,8560,10,CDB,no,0,0,No,0,9,Rural
208,0,0,0,43,2,16,32545.949450541,No,200890.563008147,Yes,M,Ensino Fundamental,Trabalho Administrativo,49.2134987438042,Pessoal,5800,10,Poupanca,yes,0,0,No,1,5,Urbano
209,0,0,1,54,1,0,0,Yes,0,No,F,Ensino Superior,Do Lar,21.2654753731499,Pessoal,18820,6,Renda Variavel,no,5537,1,No,6,9,Urbano
210,0,0,0,55,0,16,163158.389654189,No,431809.173216482,Yes,M,Mestrado, ,44.2005635915696,Comercial,23320,10,Tesouro Direto,no,0,0,No,3,19,Urbano
211,0,0,0,61,0,10,58211.9770551469,No,226637.596196802,Yes,F,Ensino Fundamental,Trabalho Manual,36.9181426347103,Pessoal,13420,1,CDB,no,3573,3,No,3,1,Rural
214,1,6693,0,53,0,15,84345.1801208775,No,264549.49561804,Yes,F,Ensino Superior,Gerente,35.8243038041287,Pessoal,9930,4,Renda Variavel,no,0,0,No,3,5,Urbano
215,0,0,0,52,0,12,24590.0432163396,No,166772.618490797,Yes,M,Ensino Medio,Trabalho Manual,59.4682136148919,Comercial,10350,14,Poupanca,yes,1507,1,No,0, ,Urbano
216,0,0,0,54,0,15,107808.400040886,No,278940.169697077,Yes,F,Ensino Superior,Gerente,45.4323274110755,Comercial,27020,7,Criptomeda,no,1780,3,No,0,6,Urbano
218,0,0,0,51,0,15,76443.1615005208,No,257888.727311967,Yes,F,Mestrado,Advogado,6.83214513672695,Pessoal,25450,6,Renda Variavel,no,5958,2,No,5, ,Urbano
219,0,0,0,39,2,12,59684.9877904569,No,197088.685358152,Yes,M,Ensino Medio,Trabalho Manual,42.0738552795842,Comercial,7470,7,Criptomeda,no,0,0,No,0,1,Rural
220,0,0,0,38,0,12,90646.7751554026,No,251628.755112289,Yes,F,Mestrado,Advogado,37.7809141176689,Pessoal,13740,4,Poupanca,no,8450,1,No,0,15,Rural
221,1,4380,0,42,0,10,43173.633220042,No,208811.156995217,No,M,Ensino Fundamental,Trabalho Manual,48.4305553978959,Comercial,10020,13,Criptomeda,yes,0,0,No,0,1,Urbano
222,1,1826,0,31,2,14,30652.9422984039,Yes,0,No,F,Ensino Medio,Trabalho Administrativo,41.1907136144785,Pessoal,12930,13,CDB,no,35666,2,Yes,0,7,Urbano
224,0,0,0,41,2,0,0,Yes,54130.2151554698,No,F,Mestrado,Do Lar,17.5492017124409,Pessoal,32090,6,Poupanca,no,0,0,No,0,17,Rural
225,1,6716,3,36,4,0, ,No,0,Yes,F,Ensino Medio,Estudante,54.3849506807716,Pessoal,1500,4,Renda Variavel,no,0,0,No,5,10,Urbano
227,0,0,0,49,0,13,59147.7736103175,No,162427.784036432,Yes,F,Ensino Medio,Profissional,18.3514741827614,Pessoal,12310,1,Renda Variavel,no,8948,1,No,0,1,Urbano
229,0,0,0,47,0,10,81898.5733464086,No,232928.329928446,No,M,Ensino Medio,Profissional,24.553790277508,Pessoal,14390,1,Poupanca,yes,0,0,No,0,1,Urbano
231,0,0,0,45,3, ,1158.49844474306,No,0,Yes,F,Ensino Medio,Estudante,9.91915980346341,Comercial,6120,10,Renda Variavel,no,0,0,No,0,1,Rural
232,0,0,0,53,0,15,114087.681823988,No,306745.231826016,Yes,F,Ensino Medio,Gerente,25.4579273766443,Pessoal,22920,10,Criptomeda,no,0,0,No,0,8,Urbano
233,0,0,0,51,0,13,80620.8437418183,No,256151.9136422,Yes,F,Ensino Medio,Profissional,26.8651436623029,Pessoal,25700,1,Renda Fixa,no,0,0,No,0,1,Urbano
234,0,0,0,51,1,12,94327.990965561,No,327650.641306947,Yes,F,Mestrado,Advogado,43.6328784076041,Pessoal,6900,3,CDB,no,0,0,No,0,1,Urbano
235,1,53571.214081146,0,36,3,11,49703.4249185964,Yes,253131.899578984,No,M,Mestrado, ,37.3219695031444,Comercial,42550,1,Tesouro Direto,yes,35879,1,Yes,0,20,Urbano
236,0,0,0,43,0,12, ,No,179228.913081994,No,F,Ensino Superior,Gerente,54.9397350141799,Pessoal,8160,1,Renda Variavel,no,6836,3,No,0,6,Urbano
237,0,0,0,43,0,11, ,No,209570.224623234,Yes,F,Ensino Medio,Trabalho Manual,32.248007467828,Comercial,13160,13,Poupanca,no,8569,3,Yes,3,1,Urbano
238,1,4257,0,53,0,13,25288.5426330542,No,108139.158597781,Yes,F,Ensino Fundamental,Do Lar,30.8434449258187,Pessoal,13850,1,Renda Variavel,no,0,0,No,0,7,Urbano
239,0,0,0,40,0,7,95404.9307084307,No,0,No,M,Mestrado, ,33.7001283570489,Comercial,24220,4,Tesouro Direto,no,0,0,No,3,14,Urbano
240,1,4277,0,31,3,14,26112.3963192768,No,117228.963958696,Yes,F,Ensino Fundamental,Trabalho Administrativo,57.7667715298051,Pessoal,14030,3,Renda Variavel,no,0,0,No,0,5,Rural
242,1,19597.1358709435,0,58,0,12,131560.159259486,No, ,No,F,PhD,Medico,39.977858460674,Pessoal,14870,1,Renda Variavel,no,0,0,No,2,14,Urbano
244,0,0,0,50,0,14,90566.2755163118,No,295771.468435902,No,F,Mestrado,Advogado,39.954034029726,Pessoal,23260,17,Renda Fixa,no,0,0,No,0,18,Urbano
245,0,0,0,45,2,12,62447.1493165661,Yes,203472.494254927,No,M,Ensino Medio,Trabalho Manual,39.0767434191555,Comercial,12240,7,Poupanca,yes,0,0,No,0,1,Urbano
246,0,0,0,46,0,5,108700.845741638,No,337340.080734132,Yes,F,Mestrado,Gerente,38.6892160857063,Pessoal,12070,3,Renda Variavel,no,0,0,No,0,17,Urbano
247,0,0,0,47,0,12,94774.1710907415,No,254197.471430074,No,M,Ensino Medio,Gerente,43.166999357136,Comercial,21070,1,Renda Fixa,no,3460,1,No,1,13,Urbano
248,0,0,1,43,2,16,72357.2526621124,No,288114.70703952,Yes,M,Ensino Superior,Trabalho Manual,40.1337012722229,Comercial,23190,1,Poupanca,yes,0,0,No,0,7,Urbano
250,0,0,0,48,0,11,140111.90335315,No,336063.362559725,No,F,PhD, ,46.9581910007832,Comercial,28380,10,Criptomeda,no,0,0,No,2,17,Urbano
251,0,0,0,39,0,11,19016.160737449,No,173711.76266202,No,M,Ensino Medio,Profissional,21.5107756333212,Comercial,10950,13,Criptomeda,yes,0,0,No,0,8,Rural
252,0,0,0,49,0,0,0,No,0,No,F,Ensino Medio,Do Lar,55.4974540148963,Pessoal,19810,7,Poupanca,no,0,0,No,1,1,Rural
253,0,0,0,45,0, ,19909.0003436619,No,130331.344816459,Yes,F,Ensino Fundamental,Trabalho Administrativo,13.5369378619059,Pessoal,7990,1,CDB,no,0,0,No,0,1,Urbano
254,0,0,0,36,0, ,4885.35331515873,No,99107.2332040745,Yes,F,Mestrado,Advogado,35.2826277579314,Pessoal,7080,6,Renda Variavel,no,5486,1,No,5,17,Urbano
255,1,2738,1,59,1,12,119382.080917156,Yes,0,No,F,Mestrado,Gerente,25.9794782586774,Comercial,24130,13,Criptomeda,no,0,0,No,0,16,Urbano
256,0,0,0,60,0,13,89511.4443409756,No,224349.742070324,Yes,M,Mestrado, ,5,Comercial,11380,4,Criptomeda,yes,4470,3,No,0,15,Urbano
257,0,0,0,49,0,15,107374.684637904,No,332672.89663321,Yes,F,Ensino Superior,Profissional,12.0509251283502,Pessoal,19840,3,Renda Variavel,no,0,0,No,0, ,Urbano
258,0,0,0,45,2,13,36946.5987710528,No,165093.748071495,Yes,F,Ensino Medio,Trabalho Administrativo,31.9303299795391,Pessoal,6200,6,Renda Variavel,no,0,0,No,0,1,Urbano
259,0,0,0,34,2,13,27580.7749399147,Yes,0,No,M,Ensino Fundamental,Trabalho Manual,37.8816544331294,Comercial,12250,4,Poupanca,yes,0,0,No,6,5,Rural
260,1,1146,0,57,0,14,8212.0109893896,No,0,Yes,M,Ensino Fundamental,Estudante,5,Pessoal,7200,4,Criptomeda,yes,0,0,No,0, ,Urbano
261,0,0,0,33,1,11,86187.2502349226,Yes,241285.363981837,No,M,Ensino Superior,Profissional,81.046721951942,Pessoal,13420,17,Poupanca,no,0,0,No,1,5,Rural
262,0,0,0,52,0,12,42255.0210465951,No,0,No,M,Ensino Medio,Trabalho Manual,61.0203100733678,Comercial,22280,3,Poupanca,no,0,0,No,1,12,Urbano
263,0,0,0,53,0,13,37645.5903613583,No, ,Yes,F,Ensino Medio,Trabalho Administrativo,19.0287519013405,Pessoal,16020,4,Renda Variavel,no,7462,2,No,0,10,Urbano
264,0,0,0,57,0,8, ,No,261901.227783285,Yes,F,Ensino Superior,Trabalho Manual,40.9665098332781,Comercial,32530,1,Poupanca,no,0,0,No,2,9,Urbano
265,0,0,0,37,0,11,116042.894386149,No,0,No,F,Ensino Superior,Do Lar,40.136672516415,Pessoal,16800,17,Renda Variavel,no,0,0,No,3,9,Urbano
266,0,0,0,45,2, ,89478.8197283266,No,239934.100628418,Yes,M,Ensino Superior,Gerente,30.0916885953398,Pessoal,14950,10,Poupanca,yes,0,0,No,0,8,Urbano
267,0,0,0,38,0,8,92916.8739613682,No,0,No,M,Ensino Superior,Profissional,57.0888922236191,Pessoal,15120,1,Poupanca,yes,722,3,No,0,4,Rural
268,0,0,0,36,3,7,29741.355211646,Yes,0,No,F,Ensino Fundamental,Trabalho Administrativo,32.4059705399785,Pessoal,8070,6,Renda Variavel,no,2797,2,No,0,7,Urbano
269,0,0,0,51,0,12,3672.68826185645,No,120376.605260867,Yes,M,Ensino Medio,Estudante,5,Comercial,11180,10,Criptomeda,no,0,0,No,0,1,Rural
270,1,4658,1,39,2,15,61369.9036034367,Yes,0,No,M,Mestrado,Gerente,6.44868504465252,Comercial,21770,6,Renda Fixa,yes,35577,3,Yes,0,12,Urbano
271,0,0,0,51,0,13,32159.0975026669,No,195095.951818973,No,F,Ensino Fundamental,Trabalho Manual,46.2650375596497,Pessoal,2600,6,Renda Variavel,no,0,0,Yes,2,6,Rural
272,0,0,2,40,3,14,20125.6651085921,Yes,138443.613719273,No,F,Ensino Fundamental,Trabalho Manual,5.12660787976909,Pessoal,8260,6,Renda Variavel,no,0,0,No,0,1,Urbano
273,1,5259,0,54,0,11,44781.815861328,No,148676.161022357,No,F,Ensino Fundamental,Trabalho Administrativo,82.6114527822407,Pessoal,30260,3,Renda Variavel,no,0,0,No,0,9,Urbano
274,0,0,0,34,4,14,59828.2328133352,Yes,0,No,F,Ensino Superior,Trabalho Manual,56.2949598246118,Comercial,10880,10,Renda Variavel,no,0,0,No,0,13,Urbano
275,0,0,1,41,2,14,74022.3633660802,No,247883.74280102,Yes,F,Mestrado,Gerente,51.355701191904,Pessoal,13000,10,CDB,no,4418,1,No,0,12,Urbano
276,0,0,0,36,0,11,80256.3785930117,No,235169.081703582,Yes,M,Ensino Superior,Trabalho Manual,8.992366483512,Comercial,14860,4,Poupanca,yes,2592,4,No,1,15,Urbano
277,0,0,0,55,0,14,6094.29427743363,No,0,Yes,M,Ensino Medio,Estudante,27.9421181738615,Comercial,22770,4,Tesouro Direto,yes,2631,1,No,1,1,Urbano
278,0,0,1,45,2,0,0,No,69743.0810235137,Yes,F,Mestrado,Do Lar,26.6883882547989,Pessoal,14300,1,Poupanca,no,9062,1,No,1,11,Urbano
279,1,3769,2,45,2,12,30085.3206072886,No,128193.583452936,Yes,M,Ensino Fundamental,Trabalho Administrativo,43.6978608934315,Comercial,7200,4,Criptomeda,no,0,0,Yes,3,8,Urbano
280,0,0,0,50,0,11,80240.8747236508,No,0,No,F,Mestrado,Advogado,17.3384198429481,Pessoal,14520,4,Criptomeda,no,7628,2,No,7,11,Urbano
282,0,0,0,55,0,12,55673.1901416749,No,245677.653058571,Yes,F,Ensino Superior,Trabalho Manual,43.0687346706962,Comercial,27400,14,Renda Fixa,no,0,0,No,0,13,Urbano
283,1,4363.23758226515,0,44,0,8,32317.3142051307,No,0,No,M,Ensino Medio,Trabalho Administrativo,68.3796290675587,Pessoal,22450,7,Poupanca,yes,3738,1,No,8,1,Urbano
284,0,0,0,50,0,9,58762.3448763759,No,0,No,M,Mestrado,Advogado,12.7830036333121,Pessoal,13320,6,Poupanca,yes,5253,3,No,0,8,Urbano
285,0,0,0,60,0,15,76899.2091368497,No,270630.83867168,Yes,M,PhD,Medico,33.5254086231964,Pessoal,7900,4,CDB,yes,45574,3,Yes,0,14,Urbano
286,0,0,0,40,0,12,48639.6094153314,No,0,No,M,Ensino Medio,Trabalho Manual,18.9401865155729,Comercial,10360,1,Criptomeda,no,0,0,No,0,4,Rural
287,0,0,0,57,0,6,78591.8778978647,No,248326.378555525,Yes,F,Ensino Medio,Trabalho Manual,42.0593149390029,Comercial,15760,7,CDB,no,9462,3,No,0,8,Urbano
289,1,5523,0,47,0, ,21281.9345312464,No,0,Yes,M,Ensino Medio,Estudante,39.710768516552,Comercial,18150,1,Renda Fixa,no,6544,1,No,3, ,Urbano
290,1,7390.43995881791,0,64,0,13,61521.483267898,No,248877.720248353,Yes,F,Mestrado,Advogado,40.5010021621164,Pessoal,7650,1,CDB,no,0,0,No,8,9,Urbano
291,1,1164.98806622314,0,34,1,9,105554.353725465,Yes,229868.046425512,No,M,Mestrado,Advogado,75.2429745042725,Pessoal,5300,4,Poupanca,no,7504,2,No,2,20,Urbano
292,0,0,0,52,0,6,147665.54648835,No,405909.537300634,Yes,F,Mestrado,Advogado,42.8804666182044,Pessoal,6700,11,Renda Variavel,no,0,0,No,0,17,Rural
293,1,2362,1,42,1,3,69290.2134029355,Yes,0,No,M,Mestrado, ,30.3542838705195,Comercial,23900,4,Tesouro Direto,yes,1052,2,No,1,11,Urbano
296,1,6142,0, ,2,8,2954.14122112149,Yes,0,No,F,Ensino Fundamental,Trabalho Administrativo,20.6475759517559,Pessoal,3100,9,CDB,yes,10099,2,No,4,5,Urbano
297,0,0,0,54,0,11,105761.977870978,No,0,No,M,Mestrado,Advogado,5,Pessoal,17480,6,Poupanca,yes,0,0,Yes,2,18,Urbano
298,0,0,0,42,2,11,79185.2534939777,No,243879.755638321,Yes,F,Ensino Superior,Profissional,27.6092704790482,Pessoal,13020,3,Renda Variavel,no,6689,1,No,5,1,Urbano
299,0,0,0,56,0,13,111701.692411142,No, ,No,F,PhD,Gerente,17.7961227904737,Pessoal,18270,6,Renda Variavel,no,0,0,No,0,17,Urbano
301,0,0,0,59,0,12,5005.45656117363,No,158960.416886741,No,F,Ensino Medio,Estudante,30.1827440510162,Pessoal,7500,1,Renda Variavel,no,0,0,Yes,0, ,Urbano
304,0,0,0,35,0,11,13760.2352160893,No,0,No,F,Ensino Medio,Estudante,27.1940996940709,Comercial,7700,6,Renda Variavel,no,10177,2,No,3,1,Urbano
305,1,1065,0,54,0,13,88667.7931397701,No,316418.510478059,Yes,F,PhD,Advogado,62.9494386376537,Pessoal,20090,4,Poupanca,no,10520,2,No,1,14,Urbano
306,1,5075,0,50,0,13,2656.76660180646,No,109134.022586688,Yes,F,Mestrado,Do Lar,63.3425436062871,Pessoal,10480,13,CDB,no,20452,2,Yes,2,11,Urbano
307,0,0,0,29,1,11,51121.6561077914,No,201649.856377418,Yes,F,Ensino Superior,Trabalho Manual,39.5825351168359,Comercial,10470,1,Renda Variavel,no,19030,3,Yes,9,9,Urbano
309,1,680,0,57,0,12, ,No,0,No,F,Ensino Medio,Trabalho Administrativo,19.4259017361611,Pessoal,11650,4,Renda Variavel,no,10231,1,No,0,1,Urbano
310,0,0,0,43,0,10,97952.5138432267,No,0,No,M,Ensino Superior,Trabalho Manual,42.942011934331,Comercial,27180,1,Tesouro Direto,no,4784,2,No,4, ,Urbano
311,0,0,0,44,0,0,0,No,104489.901327057,Yes,F,Ensino Superior,Do Lar,27.8208836103204,Pessoal,14190,4,CDB,no,35430,2,Yes,2,8,Urbano
312,0,0,1,38,2,14,83937.0481176142,No,234150.799445707,Yes,F,Ensino Superior,Trabalho Manual,28.2837357544665,Comercial,13800,3,Renda Variavel,no,10851,2,No,0,10,Urbano
313,0,0,1,37,2,14,96188.2235136351,Yes,0,No,F,Ensino Superior,Profissional,49.3215657835524,Pessoal,13340,1,Renda Variavel,no,0,0,Yes,1,10,Urbano
314,0,0,1,55,1,14,17819.6385227198,No,115539.863217767,Yes,F,Ensino Superior,Do Lar,32.022976344602,Pessoal,13340,1,Renda Variavel,no,6913,1,No,3,8,Rural
315,0,0,2,51,2,14,62893.8616562474,No,228994.409577766,Yes,F,Ensino Superior,Trabalho Administrativo,83.5213322530154,Pessoal,5990,17,CDB,no,0,0,Yes,0,10,Rural
316,1,2287,1,42,2,12,68090.4098254308,Yes,169854.289038581,No,F,Ensino Superior,Trabalho Manual,44.8309756168705,Comercial,11750,1,Poupanca,no,9261,1,No,3,12,Urbano
317,1,6195,0,45,2,4,25031.7610503813,Yes,0,No,F,Ensino Medio,Trabalho Administrativo,34.089761175807,Comercial,6100,1,Criptomeda,yes,5771,1,No,5,1,Rural
318,1,4862,0,54,0,12,52078.3362932146,No,194226.537076218,Yes,M,Mestrado, ,51.0454264565714,Comercial,23250,1,Tesouro Direto,yes,5039,1,No,4,18,Urbano
321,0,0,0,48,0,12,22632.6377174607,No,135678.506124706,Yes,F,Ensino Superior,Gerente,30.2589765048096,Pessoal,16730,13,Renda Variavel,no,0,0,No,0,9,Urbano
322,0,0,0,50,0,0,0,No,109511.201216417,Yes,M,Ensino Fundamental,Estudante,31.790803545051,Pessoal,4980,6,Poupanca,no,0,0,No,0,1,Rural
323,1,9775.64134234531,0,25,1,9,51544.4331598841,Yes, ,No,F,Ensino Medio,Trabalho Manual,44.0314992248204,Comercial,20630,1,Renda Variavel,no,7767,2,No,8,1,Urbano
325,0,0,0,35,0,9,72388.8474146161,No,213172.808354124,No,F,PhD,Advogado,45.4033090345173,Pessoal,13440,1,Poupanca,no,8185,4,No,2,10,Urbano
326,1,3418,0,29,1,8,73842.014486438,Yes,0,No,F,Ensino Medio,Trabalho Manual,24.5089001408283,Comercial,22340,1,CDB,no,4769,1,No,4,1,Urbano
327,1,4423,1,45,2,0,0,Yes,0,No,M,Ensino Fundamental,Estudante,32.5258719903678,Pessoal,6000,1,Criptomeda,no,41818,1,Yes,3,1,Urbano
328,0,0,0,37,0,14, ,No,141069.181075002,No,F,Ensino Superior,Profissional,34.0425865644372,Pessoal,10370,6,Renda Variavel,no,663,2,No,0,9,Urbano
329,0,0,0,56,0,16,109520.677215267,No,321674.490826547,Yes,M,PhD, ,29.5874582041241,Comercial,7100,7,Criptomeda,no,0,0,No,2,17,Urbano
330,0,0,0,45,3,17,71968.9288674461,Yes,212081.422352294,No,F,Mestrado,Advogado,44.1016390954689,Pessoal,13060,6,Renda Variavel,no,0,0,No,0,1,Urbano
332,0,0,0,48,0,10, ,No,0,No,F,Ensino Superior,Profissional,43.3193188998355,Pessoal,24150,4,Poupanca,no,0,0,No,1,10,Rural
333,0,0,0,52,0,13,37295.4610797161,No,163285.300279066,No,M,Ensino Fundamental,Trabalho Manual,27.8737142420666,Comercial,6700,4,Criptomeda,yes,0,0,No,0,1,Rural
334,0,0,0,40,0,7,50223.9564799379,No,0,No,M,Ensino Medio,Trabalho Manual,15.7406356312387,Comercial,13780,1,Poupanca,yes,1937,2,No,6,5,Urbano
335,1,2328,0,41,1,13,109957.302252974,No,260748.9074971,Yes,F,Mestrado,Advogado,49.8188151481626,Pessoal,29470,6,CDB,no,0,0,No,1,18,Urbano
336,0,0,0,44,2,14,44141.3231857519,No,141311.86670653,Yes,M,PhD,Medico,10.9805823222078,Pessoal,5900,10,Criptomeda,no,7401,1,No,0,0,Urbano
337,0,0,0,54,0, ,30387.9318637582,No,0,No,M,Mestrado,Advogado,24.1119593861323,Pessoal,16580,4,Renda Fixa,no,27130,2,No,0,13,Urbano
338,0,0,0,42,0,12,85751.9676295216,No,285726.899831224,Yes,M,Mestrado, ,36.4886946006642,Comercial,5700,13,Criptomeda,no,0,0,No,2,19,Urbano
339,0,0,0,50,0,11,8344.77430025471,No,0,Yes,M,Ensino Fundamental,Estudante,38.8683233956474,Pessoal,15330,10,Poupanca,yes,0,0,No,0,5,Rural
340,1,4700,0,38,0,14,10485.5032337419,No,66515.0734104767,Yes,M,Ensino Fundamental,Trabalho Administrativo,32.7837100986858,Pessoal,6350,1,Poupanca,no,5702,1,No,4,5,Urbano
341,0,0,0,36,0,12,33284.3397840524,No,141017.698147924,Yes,F,Ensino Medio,Trabalho Manual,67.6083567401658,Comercial,14640,10,Renda Variavel,no,0,0,No,0,10,Urbano
342,1,6880,0,62,0,12,33712.6495655755,No,171810.160828161,Yes,F,Ensino Superior,Trabalho Manual,25.8936877915345,Comercial,23470,4,CDB,no,41913,3,Yes,0,15,Urbano
344,0,0,0,47,0,7,144956.815069405,No,420965.656525733,No,F,PhD,Medico,21.8447015860668,Pessoal,24120,3,Renda Variavel,no,0,0,No,4,1,Urbano
345,0,0,0,46,0,8,79317.1353332156,No,241733.419728991,Yes,M,Ensino Medio,Profissional,5,Pessoal,6100,1,Criptomeda,yes,4263,2,No,7,6,Urbano
346,0,0,0,42,0,9,64704.5491265493,No,0,No,M,Mestrado, ,46.4005099557912,Comercial,22560,1,Tesouro Direto,yes,10375,4,No,6,19,Urbano
349,0,0,0,33,3,0,0,No,0,Yes,M,Ensino Fundamental,Estudante,26.6536696497608,Pessoal,10160,6,Criptomeda,yes,8118,1,No,3,1,Urbano
351,0,0,0,43,0,11,142297.10954485,No,0,No,F,PhD,Advogado,6.30102250466248,Pessoal,24360,6,Poupanca,no,0,0,No,0, ,Urbano
352,1,4875,0,45,3,14,94324.7828417027,No,301739.133946928,Yes,M,Mestrado,Advogado,55.3193769618213,Pessoal,6960,1,Renda Variavel,no,0,0,No,2,14,Urbano
353,0,0,0,55,0,14,72336.9034493362,No,210378.417408546,Yes,M,PhD,Gerente,27.694393041128,Comercial,22980,3,Tesouro Direto,no,0,0,No,2,11,Urbano
354,0,0,0,27,2,14,1212.07207315596,No,0,Yes,M,Ensino Medio,Estudante,30.0031768903788,Pessoal,4200,11,Poupanca,yes,0,0,No,2, ,Urbano
355,0,0,0,41,0,13,157236.706727881,No,0,No,F,Mestrado,Gerente,45.1645892226298,Pessoal,17410,7,Poupanca,no,0,0,No,0,15,Urbano
356,0,0,0,40,1,13,5322.32407137085,No,57657.0471244805,Yes,F,Ensino Superior,Do Lar,31.6254890407533,Comercial,9960,1,Criptomeda,no,5489,1,No,3,1,Urbano
359,0,0,0,57,0,15,51736.7488361283,No,167418.808851229,Yes,F,Ensino Medio,Trabalho Manual,56.2243760925789,Pessoal,17440,6,Renda Variavel,no,0,0,Yes,1,11,Rural
361,1,17290.2576636142,0,64,0,9,38019.8601692663,No, ,Yes,M,Ensino Medio,Trabalho Manual,10.5198066028452,Comercial,28710,7,Criptomeda,yes,0,0,No,0,3,Urbano
362,1,5395,0,32,2,9,60049.8301724473,Yes,212562.468641514,No,F,Ensino Medio,Trabalho Administrativo,30.7493740117594,Pessoal,11480,1,Poupanca,no,17493,4,Yes,2,1,Urbano
363,1,5021,2,39,2,11, ,Yes,0,No,F,Ensino Superior,Gerente,15.6248171760833,Pessoal,22920,1,CDB,no,0,0,No,0,10,Urbano
364,0,0,0,37,0,7,97265.6334146928,No,252595.5862846,No,F,Ensino Superior,Trabalho Manual,20.8574339039617,Comercial,14930,10,Poupanca,no,4048,2,No,0,11,Urbano
365,0,0,0,45,2,14,19792.7605624152,No, ,Yes,F,Ensino Medio,Do Lar,5,Pessoal,7980,6,Renda Variavel,no,0,0,Yes,0,5,Urbano
369,0,0,0,39,2,14,50874.5394942514,No,131769.611375333,Yes,F,Ensino Fundamental,Trabalho Manual,22.9278345047382,Comercial,14100,6,CDB,no,0,0,No,3,1,Urbano
370,0,0,1,41,2,10,32056.827968133,No,166326.446317657,Yes,F,Ensino Medio,Trabalho Administrativo,20.3278136130515,Pessoal,9800,10,Renda Variavel,no,0,0,No,0,1,Rural
371,1,3149,0,35,0,7,62036.4636704451,No,154297.297980905,Yes,M,Ensino Medio,Trabalho Manual,5,Comercial,16370,4,Renda Fixa,yes,3913,2,No,7,1,Urbano
372,1,3602,0,64,0,15,40528.1527766265,No,208305.666909914,Yes,F,Ensino Medio,Trabalho Manual,53.512571323616,Comercial,11950,7,CDB,no,5137,1,No,6,6,Urbano
373,0,0,0,46,0,13,266027.015830646,No,0,No,M,PhD, ,51.970609463771,Comercial,34020,1,Tesouro Direto,yes,1332,3,No,6,23,Urbano
