"","Id_Cliente","Idade","Escolaridade","Trabalho","Salario","Previsao_Risco"
"1437",6870,47,"Ensino Fundamental","Trabalho Administrativo",31391.58809,"Baixo Risco"
"1438",6878,34,"Ensino Fundamental","Trabalho Administrativo",14902.72507,"Baixo Risco"
"1439",6880,56,"Ensino Superior","Gerente",35132.81001,"Baixo Risco"
"1440",6885,55,"Ensino Superior","Estudante",0,"Baixo Risco"
"1441",6897,53,"Ensino Medio","Trabalho Manual",47926.82998,"Baixo Risco"
"1442",6902,39,"Ensino Fundamental","Trabalho Administrativo",35361.89173,"Alto Risco"
"1443",6904,47,"PhD","Trabalho Manual",59164.35925,"Alto Risco"
"1444",6907,48,"Mestrado","Advogado",134646.4299,"Baixo Risco"
"1445",6909,54,"Mestrado","Profissional",55722.63218,"Baixo Risco"
"1446",6914,42,"Ensino Medio","Trabalho Administrativo",39301.81091,"Alto Risco"
"1447",6915,40,"Ensino Fundamental","Trabalho Manual",58334.64108,"Alto Risco"
"1448",6922,30,"Ensino Medio","Trabalho Administrativo",29041.9726,"Baixo Risco"
"1449",6924,44,"Ensino Superior","Profissional",99033.73936,"Baixo Risco"
"1450",6933,44,"Mestrado","Advogado",105870.1564,"Baixo Risco"
"1451",6934,31,"Ensino Fundamental","Trabalho Administrativo",17838.83411,"Baixo Risco"
"1452",6941,43,"Ensino Superior","Profissional",72606.06067,"Baixo Risco"
"1453",6957,40,"Ensino Fundamental","Do Lar",21627.98123,"Baixo Risco"
"1454",6960,45,"Ensino Superior","Gerente",160893.8423,"Baixo Risco"
"1455",6969,52,"Ensino Superior","Gerente",65529.29448,"Baixo Risco"
"1456",6975,46,"Mestrado","Gerente",87396.16034,"Baixo Risco"
"1457",6980,43,"Ensino Fundamental","Trabalho Manual",37519.81054,"Alto Risco"
"1458",6983,45,"Mestrado","Gerente",87000,"Baixo Risco"
"1459",6987,43,"Ensino Medio","Do Lar",0,"Baixo Risco"
"1460",6994,58,"Ensino Superior","Do Lar",0,"Baixo Risco"
"1461",6997,30,"Ensino Superior","Trabalho Administrativo",57771.19824,"Baixo Risco"
"1462",7002,41,"Mestrado","Profissional",111406.836,"Baixo Risco"
"1463",7010,58,"Ensino Fundamental","Do Lar",22876.96658,"Baixo Risco"
"1464",7015,54,"Ensino Superior","Gerente",50624.00607,"Alto Risco"
"1465",7019,39,"Ensino Superior","Trabalho Manual",116246.9307,"Baixo Risco"
"1466",7022,48,"Ensino Superior","Profissional",51981.59262,"Baixo Risco"
"1467",7025,45,"Ensino Superior","Trabalho Manual",102658.4853,"Baixo Risco"
"1468",7029,48,"Mestrado","Advogado",131640.8211,"Baixo Risco"
"1469",7031,52,"Mestrado","Advogado",120123.0523,"Baixo Risco"
"1470",7037,42,"Ensino Fundamental","Trabalho Administrativo",19796.4787,"Alto Risco"
"1471",7038,39,"Ensino Medio","Profissional",54314.79021,"Baixo Risco"
"1472",7043,57,"PhD","Medico",119974.7128,"Baixo Risco"
"1473",7049,61,"PhD","Gerente",75911.87315,"Baixo Risco"
"1474",7052,51,"PhD","Medico",105936.1259,"Baixo Risco"
"1475",7053,49,"Ensino Fundamental","Estudante",10359.12129,"Baixo Risco"
"1476",7056,46,"Mestrado","Advogado",73871.57578,"Baixo Risco"
"1477",7057,39,"Ensino Fundamental","Trabalho Manual",28584.89897,"Alto Risco"
"1478",7080,46,"Ensino Superior","Profissional",60828.69225,"Baixo Risco"
"1479",7086,73,"Ensino Superior","Gerente",62664.27346,"Baixo Risco"
"1480",7087,45,"Mestrado","Gerente",144466.5167,"Baixo Risco"
"1481",7105,33,"Ensino Fundamental","Profissional",14276.86577,"Alto Risco"
"1482",7108,52,"Mestrado","Profissional",41136.83048,"Baixo Risco"
"1483",7121,50,"Ensino Medio","Profissional",40680.58853,"Baixo Risco"
"1484",7122,46,"Ensino Medio","Profissional",63083.88571,"Baixo Risco"
"1485",7125,41,"Ensino Fundamental","Trabalho Administrativo",9784.733576,"Alto Risco"
"1486",7132,40,"Mestrado","Trabalho Manual",59603.05836,"Alto Risco"
"1487",7134,34,"Ensino Fundamental","Trabalho Administrativo",11513.4752,"Baixo Risco"
"1488",7151,45,"Ensino Medio","Profissional",37417.34554,"Baixo Risco"
"1489",7152,25,"Ensino Medio","Trabalho Administrativo",23244.54456,"Alto Risco"
"1490",7157,40,"Ensino Superior","Trabalho Manual",67295.35656,"Baixo Risco"
"1491",7159,37,"PhD","Gerente",86371.9861,"Baixo Risco"
"1492",7166,28,"Ensino Superior","Do Lar",0,"Alto Risco"
"1493",7167,57,"Mestrado","Advogado",50443.03752,"Baixo Risco"
"1494",7177,33,"Ensino Fundamental","Trabalho Administrativo",12509.7337,"Baixo Risco"
"1495",7179,44,"Ensino Medio","Do Lar",0,"Alto Risco"
"1496",7181,38,"Ensino Superior","Trabalho Manual",122438.5913,"Baixo Risco"
"1497",7183,42,"Mestrado","Gerente",83613.46864,"Baixo Risco"
"1498",7186,47,"Mestrado","Profissional",77537.29924,"Baixo Risco"
"1499",7193,59,"Ensino Superior","Profissional",25322.69936,"Baixo Risco"
"1500",7205,34,"Ensino Superior","Trabalho Administrativo",139801.4095,"Baixo Risco"
"1501",7207,35,"Ensino Superior","Profissional",43222.34386,"Baixo Risco"
"1502",7209,52,"Ensino Medio","Trabalho Administrativo",43392.51149,"Alto Risco"
"1503",7216,59,"Ensino Superior","Profissional",75714.45437,"Baixo Risco"
"1504",7232,42,"Ensino Medio","Estudante",0,"Alto Risco"
"1505",7235,48,"Ensino Fundamental","Trabalho Manual",27433.17635,"Baixo Risco"
"1506",7238,48,"Ensino Medio","Do Lar",12000,"Alto Risco"
"1507",7240,45,"Ensino Medio","Trabalho Administrativo",29954.70765,"Alto Risco"
"1508",7243,37,"Ensino Medio","Trabalho Manual",78124.11435,"Baixo Risco"
"1509",7252,51,"Mestrado","Trabalho Administrativo",74342.77441,"Baixo Risco"
"1510",7269,44,"Ensino Fundamental","Trabalho Administrativo",48717.55364,"Baixo Risco"
"1511",7275,48,"Ensino Fundamental","Trabalho Administrativo",28573.39469,"Baixo Risco"
"1512",7281,55,"Ensino Superior","Profissional",61441.30574,"Baixo Risco"
"1513",7283,38,"Ensino Fundamental","Estudante",7619.222141,"Baixo Risco"
"1514",7287,46,"Mestrado","Profissional",71868.88775,"Baixo Risco"
"1515",7289,44,"Ensino Superior","Profissional",86510.09915,"Baixo Risco"
"1516",7291,50,"Ensino Medio","Trabalho Manual",93870.33006,"Alto Risco"
"1517",7294,54,"Ensino Medio","Trabalho Administrativo",17049.95378,"Baixo Risco"
"1518",7304,36,"Ensino Superior","Estudante",0,"Alto Risco"
"1519",7308,39,"Ensino Superior","Profissional",94059.18877,"Alto Risco"
"1520",7313,37,"Ensino Medio","Trabalho Administrativo",18651.20823,"Baixo Risco"
"1521",7319,41,"Ensino Superior","Do Lar",0,"Alto Risco"
"1522",7325,48,"Mestrado","Gerente",62617.23368,"Baixo Risco"
"1523",7326,55,"Mestrado","Advogado",77531.00817,"Baixo Risco"
"1524",7330,36,"Ensino Medio","Do Lar",12000,"Baixo Risco"
"1525",7332,42,"Ensino Superior","Profissional",76000,"Baixo Risco"
"1526",7337,33,"Ensino Superior","Profissional",60707.4719,"Baixo Risco"
"1527",7341,50,"Mestrado","Gerente",93033.54149,"Baixo Risco"
"1528",7346,54,"Ensino Superior","Gerente",87000,"Baixo Risco"
"1529",7353,37,"Mestrado","Gerente",88137.30752,"Baixo Risco"
"1530",7354,44,"Ensino Medio","Trabalho Manual",53302.741,"Alto Risco"
"1531",7361,38,"Mestrado","Do Lar",14525.0568,"Alto Risco"
"1532",7366,54,"Ensino Medio","Profissional",52721.89223,"Baixo Risco"
"1533",7368,47,"Ensino Fundamental","Trabalho Manual",27191.56251,"Baixo Risco"
"1534",7372,34,"Mestrado","Profissional",115617.3619,"Baixo Risco"
"1535",7375,45,"Ensino Fundamental","Trabalho Administrativo",30414.55081,"Alto Risco"
"1536",7377,34,"Ensino Medio","Estudante",0,"Alto Risco"
"1537",7380,50,"Ensino Superior","Do Lar",28299.43841,"Baixo Risco"
"1538",7382,38,"Ensino Superior","Trabalho Manual",45467.93392,"Alto Risco"
"1539",7385,43,"Ensino Superior","Estudante",0,"Alto Risco"
"1540",7392,46,"Ensino Medio","Trabalho Manual",38387.96557,"Alto Risco"
"1541",7395,46,"Mestrado","Gerente",119870.2152,"Baixo Risco"
"1542",7397,45,"Mestrado","Advogado",49557.00293,"Baixo Risco"
"1543",7403,38,"PhD","Medico",123566.5218,"Baixo Risco"
"1544",7406,45,"Ensino Superior","Profissional",80126.97535,"Baixo Risco"
"1545",7409,39,"Ensino Fundamental","Estudante",0,"Alto Risco"
"1546",7410,48,"Ensino Superior","Profissional",70307.77394,"Baixo Risco"
"1547",7412,50,"Mestrado","Advogado",98890.47863,"Baixo Risco"
"1548",7419,40,"Ensino Medio","Trabalho Administrativo",32264.96978,"Baixo Risco"
"1549",7425,46,"Mestrado","Advogado",111342.5434,"Baixo Risco"
"1550",7435,39,"Mestrado","Advogado",88000,"Baixo Risco"
"1551",7438,48,"Ensino Medio","Trabalho Manual",75849.33001,"Baixo Risco"
"1552",7440,57,"Mestrado","Gerente",49855.6684,"Baixo Risco"
"1553",7447,31,"Mestrado","Do Lar",31907.56035,"Baixo Risco"
"1554",7449,51,"Ensino Fundamental","Trabalho Administrativo",18272.70543,"Alto Risco"
"1555",7456,53,"Ensino Medio","Trabalho Administrativo",48143.73397,"Baixo Risco"
"1556",7464,47,"Ensino Superior","Gerente",77884.90865,"Baixo Risco"
"1557",7478,60,"Mestrado","Profissional",84006.07928,"Baixo Risco"
"1558",7480,49,"Ensino Superior","Profissional",172229.662,"Baixo Risco"
"1559",7481,36,"Ensino Fundamental","Estudante",0,"Alto Risco"
"1560",7483,45,"PhD","Medico",65165.62728,"Baixo Risco"
"1561",7484,48,"Ensino Superior","Gerente",64578.61106,"Alto Risco"
"1562",7491,46,"PhD","Advogado",136371.0454,"Alto Risco"
"1563",7494,48,"Ensino Medio","Estudante",0,"Alto Risco"
"1564",7501,27,"Ensino Superior","Estudante",0,"Alto Risco"
"1565",7503,58,"Ensino Medio","Trabalho Manual",36625.84785,"Alto Risco"
"1566",7509,35,"PhD","Medico",128000,"Baixo Risco"
"1567",7517,48,"Ensino Superior","Profissional",76000,"Baixo Risco"
"1568",7518,50,"Ensino Medio","Trabalho Administrativo",41240.33979,"Baixo Risco"
"1569",7519,44,"Ensino Medio","Gerente",57266.84284,"Alto Risco"
"1570",7521,56,"Ensino Fundamental","Do Lar",0,"Baixo Risco"
"1571",7522,40,"Ensino Medio","Trabalho Administrativo",24497.768,"Alto Risco"
"1572",7536,46,"Ensino Medio","Trabalho Manual",71854.59545,"Baixo Risco"
"1573",7539,45,"Ensino Superior","Trabalho Manual",87444.39392,"Baixo Risco"
"1574",7547,53,"Ensino Medio","Estudante",0,"Alto Risco"
"1575",7549,53,"Mestrado","Advogado",107700.0624,"Baixo Risco"
"1576",7552,47,"Ensino Medio","Trabalho Manual",34131.97181,"Baixo Risco"
"1577",7554,44,"Ensino Fundamental","Trabalho Manual",24469.32996,"Alto Risco"
"1578",7556,43,"Ensino Medio","Trabalho Manual",115960.4173,"Baixo Risco"
"1579",7564,59,"Ensino Superior","Profissional",40218.66787,"Baixo Risco"
"1580",7566,52,"PhD","Medico",174993.2068,"Baixo Risco"
"1581",7570,53,"Ensino Medio","Trabalho Administrativo",27652.1956,"Baixo Risco"
"1582",7571,57,"Mestrado","Trabalho Administrativo",63009.8496,"Baixo Risco"
"1583",7572,49,"Ensino Medio","Profissional",30761.64729,"Baixo Risco"
"1584",7575,52,"Ensino Superior","Gerente",123426.0655,"Baixo Risco"
"1585",7586,54,"Mestrado","Advogado",129222.0131,"Baixo Risco"
"1586",7589,52,"Ensino Superior","Trabalho Manual",71093.39097,"Baixo Risco"
"1587",7590,54,"PhD","Gerente",228160.1551,"Baixo Risco"
"1588",7597,38,"Ensino Superior","Trabalho Administrativo",83303.6391,"Baixo Risco"
"1589",7602,50,"Ensino Superior","Gerente",56078.50054,"Baixo Risco"
"1590",7604,46,"Ensino Medio","Estudante",15951.03023,"Baixo Risco"
"1591",7605,35,"Ensino Superior","Trabalho Administrativo",44680.60457,"Alto Risco"
"1592",7612,35,"Ensino Medio","Trabalho Manual",62783.29247,"Alto Risco"
"1593",7615,43,"PhD","Gerente",87000,"Baixo Risco"
"1594",7617,48,"Ensino Medio","Do Lar",18650.68957,"Baixo Risco"
"1595",7624,45,"Ensino Fundamental","Trabalho Manual",47484.08202,"Baixo Risco"
"1596",7632,48,"Mestrado","Advogado",58291.04841,"Baixo Risco"
"1597",7639,44,"Mestrado","Medico",159230.1427,"Baixo Risco"
"1598",7642,43,"PhD","Gerente",87000,"Alto Risco"
"1599",7643,54,"Mestrado","Profissional",145318.98,"Baixo Risco"
"1600",7649,50,"Mestrado","Do Lar",0,"Alto Risco"
"1601",7650,44,"Ensino Medio","Trabalho Manual",50593.27689,"Baixo Risco"
"1602",7653,28,"Ensino Superior","Profissional",84448.19417,"Baixo Risco"
"1603",7654,41,"Ensino Medio","Do Lar",1952.851324,"Baixo Risco"
"1604",7657,46,"Ensino Superior","Do Lar",0,"Alto Risco"
"1605",7662,46,"Ensino Medio","Trabalho Administrativo",40046.51577,"Baixo Risco"
"1606",7669,44,"Ensino Medio","Profissional",51119.98869,"Alto Risco"
"1607",7671,50,"Mestrado","Do Lar",0,"Baixo Risco"
"1608",7675,51,"Mestrado","Advogado",66335.51002,"Baixo Risco"
"1609",7678,31,"PhD","Gerente",77623.52693,"Alto Risco"
"1610",7682,45,"Ensino Superior","Trabalho Administrativo",51113.21509,"Alto Risco"
"1611",7688,34,"Ensino Medio","Estudante",0,"Baixo Risco"
"1612",7689,42,"Ensino Superior","Gerente",61529.64537,"Baixo Risco"
"1613",7690,52,"Ensino Superior","Gerente",135522.7421,"Baixo Risco"
"1614",7692,34,"Ensino Medio","Trabalho Manual",27008.46043,"Alto Risco"
"1615",7699,53,"Ensino Medio","Trabalho Manual",67815.53581,"Baixo Risco"
"1616",7705,37,"Ensino Medio","Trabalho Administrativo",21484.45487,"Alto Risco"
"1617",7712,45,"Ensino Medio","Do Lar",0,"Baixo Risco"
"1618",7726,41,"Ensino Medio","Trabalho Manual",48835.47652,"Alto Risco"
"1619",7728,66,"PhD","Do Lar",70618.0214,"Baixo Risco"
"1620",7735,52,"Ensino Medio","Trabalho Administrativo",43392.51149,"Baixo Risco"
"1621",7737,40,"Ensino Medio","Estudante",0,"Alto Risco"
"1622",7739,51,"Ensino Medio","Do Lar",0,"Baixo Risco"
"1623",7743,19,"Ensino Medio","Estudante",5228.407121,"Alto Risco"
"1624",7744,36,"PhD","Medico",78760.45521,"Baixo Risco"
"1625",7746,28,"Ensino Fundamental","Trabalho Administrativo",24813.63517,"Baixo Risco"
"1626",7749,46,"Mestrado","Gerente",112465.0737,"Baixo Risco"
"1627",7750,53,"Ensino Medio","Do Lar",0,"Baixo Risco"
"1628",7752,44,"Ensino Medio","Trabalho Manual",68819.64103,"Baixo Risco"
"1629",7755,42,"Mestrado","Advogado",85921.18433,"Baixo Risco"
"1630",7756,35,"Ensino Medio","Trabalho Administrativo",30110.54644,"Alto Risco"
"1631",7762,40,"Ensino Medio","Trabalho Manual",50271.71054,"Baixo Risco"
"1632",7764,47,"Ensino Medio","Trabalho Administrativo",28107.03915,"Baixo Risco"
"1633",7769,53,"Ensino Medio","Do Lar",41924.06891,"Baixo Risco"
"1634",7770,52,"Mestrado","Profissional",66062.57066,"Alto Risco"
"1635",7776,39,"Mestrado","Advogado",31348.27841,"Baixo Risco"
"1636",7778,50,"Ensino Medio","Estudante",12623.22337,"Baixo Risco"
"1637",7784,48,"Mestrado","Advogado",38878.99742,"Alto Risco"
"1638",7786,45,"Ensino Medio","Profissional",46684.31708,"Baixo Risco"
"1639",7789,56,"Ensino Superior","Profissional",69152.01313,"Baixo Risco"
"1640",7793,47,"Mestrado","Do Lar",0,"Baixo Risco"
"1641",7794,53,"Mestrado","Gerente",97494.67003,"Baixo Risco"
"1642",7804,48,"Ensino Superior","Profissional",55050.11978,"Baixo Risco"
"1643",7811,57,"PhD","Advogado",117612.2925,"Baixo Risco"
"1644",7813,45,"Ensino Medio","Trabalho Manual",56351.32449,"Baixo Risco"
"1645",7815,45,"Ensino Fundamental","Trabalho Administrativo",15150.97626,"Baixo Risco"
"1646",7817,39,"Ensino Medio","Trabalho Administrativo",42535.15113,"Baixo Risco"
"1647",7818,61,"PhD","Medico",108990.2462,"Alto Risco"
"1648",7821,43,"Mestrado","Advogado",80012.28015,"Baixo Risco"
"1649",7825,50,"Mestrado","Advogado",160103.3139,"Baixo Risco"
"1650",7830,33,"Ensino Medio","Trabalho Manual",94865.72561,"Baixo Risco"
"1651",7832,39,"Ensino Superior","Trabalho Manual",86737.15688,"Baixo Risco"
"1652",7835,47,"Ensino Fundamental","Trabalho Manual",99417.21968,"Baixo Risco"
"1653",7839,52,"PhD","Do Lar",136122.6412,"Baixo Risco"
"1654",7842,51,"Mestrado","Gerente",91427.96873,"Baixo Risco"
"1655",7849,30,"Ensino Fundamental","Trabalho Manual",20943.53789,"Alto Risco"
"1656",7856,61,"Ensino Medio","Trabalho Manual",58565.71799,"Baixo Risco"
"1657",7857,41,"Ensino Superior","Profissional",125573.9501,"Baixo Risco"
"1658",7863,60,"Mestrado","Advogado",70694.68976,"Baixo Risco"
"1659",7866,50,"Ensino Superior","Do Lar",43445.49787,"Baixo Risco"
"1660",7871,50,"Ensino Fundamental","Trabalho Administrativo",16917.10273,"Baixo Risco"
"1661",7875,38,"Ensino Medio","Trabalho Administrativo",33000,"Baixo Risco"
"1662",7882,35,"Ensino Fundamental","Gerente",62971.1817,"Alto Risco"
"1663",7887,38,"Ensino Superior","Trabalho Administrativo",28065.10749,"Alto Risco"
"1664",7888,40,"Ensino Medio","Trabalho Manual",58000,"Alto Risco"
"1665",7891,36,"Ensino Superior","Trabalho Administrativo",36843.92654,"Alto Risco"
"1666",7895,46,"Ensino Medio","Trabalho Manual",114923.79,"Baixo Risco"
"1667",7901,52,"Mestrado","Trabalho Manual",54000,"Baixo Risco"
"1668",7906,44,"Ensino Superior","Profissional",69356.5176,"Baixo Risco"
"1669",7908,37,"Ensino Medio","Trabalho Manual",26499.75739,"Alto Risco"
"1670",7917,52,"Mestrado","Gerente",70054.53687,"Baixo Risco"
"1671",7924,50,"Ensino Medio","Estudante",5262.884038,"Alto Risco"
"1672",7948,45,"PhD","Medico",197835.7072,"Baixo Risco"
"1673",7950,37,"Ensino Fundamental","Trabalho Manual",26424.70851,"Alto Risco"
"1674",7955,54,"Mestrado","Gerente",86120.02558,"Baixo Risco"
"1675",7957,52,"Ensino Superior","Gerente",95892.36179,"Baixo Risco"
"1676",7959,46,"Ensino Medio","Trabalho Administrativo",24275.88658,"Baixo Risco"
"1677",7967,52,"PhD","Medico",103831.0227,"Baixo Risco"
"1678",7969,59,"Ensino Superior","Trabalho Manual",80217.34734,"Baixo Risco"
"1679",7971,48,"Ensino Medio","Trabalho Manual",108600.635,"Baixo Risco"
"1680",7974,57,"Mestrado","Advogado",110330.3043,"Baixo Risco"
"1681",7976,48,"Mestrado","Advogado",139380.2401,"Baixo Risco"
"1682",7986,31,"Ensino Medio","Estudante",6392.813884,"Alto Risco"
"1683",7987,29,"Ensino Fundamental","Trabalho Manual",24275.56077,"Alto Risco"
"1684",7993,48,"Ensino Medio","Profissional",37074.06603,"Baixo Risco"
"1685",7996,45,"Ensino Fundamental","Trabalho Manual",14640.38049,"Alto Risco"
"1686",7998,40,"Ensino Superior","Gerente",78589.20195,"Baixo Risco"
"1687",8018,51,"Mestrado","Gerente",144741.96,"Baixo Risco"
"1688",8019,32,"Ensino Superior","Trabalho Administrativo",24506.3761,"Baixo Risco"
"1689",8027,47,"Ensino Superior","Do Lar",0,"Baixo Risco"
"1690",8036,51,"Mestrado","Gerente",104355.3136,"Baixo Risco"
"1691",8040,40,"Mestrado","Gerente",70381.28341,"Baixo Risco"
"1692",8044,46,"Ensino Medio","Estudante",0,"Baixo Risco"
"1693",8050,26,"Ensino Superior","Do Lar",0,"Baixo Risco"
"1694",8052,50,"Mestrado","Gerente",96012.78639,"Alto Risco"
"1695",8054,34,"Ensino Superior","Do Lar",0,"Baixo Risco"
"1696",8057,48,"Ensino Superior","Do Lar",0,"Alto Risco"
"1697",8058,52,"PhD","Gerente",153687.9017,"Baixo Risco"
"1698",8059,35,"Ensino Superior","Trabalho Manual",73647.21779,"Baixo Risco"
"1699",8066,43,"Ensino Superior","Profissional",111656.0718,"Alto Risco"
"1700",8070,59,"Mestrado","Advogado",137182.7853,"Baixo Risco"
"1701",8072,62,"Mestrado","Advogado",59807.42349,"Baixo Risco"
"1702",8078,47,"Ensino Fundamental","Estudante",6149.970321,"Baixo Risco"
"1703",8079,62,"Ensino Superior","Trabalho Manual",43774.58294,"Baixo Risco"
"1704",8080,44,"Ensino Superior","Do Lar",0,"Baixo Risco"
"1705",8081,58,"PhD","Advogado",109878.4822,"Baixo Risco"
"1706",8088,50,"Ensino Superior","Profissional",93453.88887,"Baixo Risco"
"1707",8091,39,"Ensino Fundamental","Trabalho Manual",58000,"Alto Risco"
"1708",8094,47,"Mestrado","Do Lar",12000,"Baixo Risco"
"1709",8095,24,"Ensino Superior","Profissional",9761.498874,"Alto Risco"
"1710",8099,46,"Mestrado","Gerente",129798.1295,"Baixo Risco"
"1711",8101,29,"Ensino Superior","Trabalho Manual",60156.98825,"Alto Risco"
"1712",8102,56,"Ensino Superior","Profissional",82624.35628,"Baixo Risco"
"1713",8116,35,"Ensino Fundamental","Trabalho Administrativo",22543.08723,"Baixo Risco"
"1714",8125,47,"Ensino Medio","Gerente",76637.99344,"Baixo Risco"
"1715",8134,46,"Ensino Medio","Trabalho Manual",40992.35847,"Alto Risco"
"1716",8139,41,"Ensino Superior","Profissional",100258.2395,"Baixo Risco"
"1717",8141,52,"Ensino Medio","Trabalho Manual",61298.73856,"Baixo Risco"
"1718",8147,37,"Ensino Fundamental","Trabalho Manual",20050.37113,"Baixo Risco"
"1719",8158,50,"Mestrado","Do Lar",0,"Baixo Risco"
"1720",8160,56,"Mestrado","Gerente",99606.49503,"Baixo Risco"
"1721",8165,43,"Ensino Medio","Estudante",0,"Baixo Risco"
"1722",8187,51,"Ensino Superior","Profissional",66296.11604,"Baixo Risco"
"1723",8205,50,"Ensino Superior","Gerente",49255.56561,"Alto Risco"
"1724",8209,45,"Ensino Superior","Profissional",49957.16383,"Baixo Risco"
"1725",8211,49,"PhD","Do Lar",30644.10137,"Alto Risco"
"1726",8232,49,"Mestrado","Profissional",76000,"Baixo Risco"
"1727",8236,39,"PhD","Advogado",88000,"Baixo Risco"
"1728",8237,32,"Ensino Superior","Do Lar",22243.35764,"Alto Risco"
"1729",8238,48,"Ensino Medio","Trabalho Manual",36953.88964,"Alto Risco"
"1730",8245,48,"Ensino Superior","Estudante",14937.9276,"Alto Risco"
"1731",8256,39,"PhD","Advogado",133059.895,"Baixo Risco"
"1732",8268,52,"Ensino Superior","Profissional",129560.9607,"Baixo Risco"
"1733",8269,44,"Ensino Fundamental","Trabalho Manual",100045.9777,"Baixo Risco"
"1734",8270,32,"Ensino Medio","Trabalho Administrativo",22901.2768,"Baixo Risco"
"1735",8286,43,"Mestrado","Do Lar",30182.75148,"Baixo Risco"
"1736",8289,58,"Ensino Superior","Profissional",51317.85786,"Baixo Risco"
"1737",8301,45,"Ensino Fundamental","Estudante",7695.772442,"Alto Risco"
"1738",8305,54,"Mestrado","Advogado",114421.502,"Baixo Risco"
"1739",8310,30,"PhD","Trabalho Manual",58247.99522,"Baixo Risco"
"1740",8312,49,"Mestrado","Profissional",86847.1312,"Baixo Risco"
"1741",8318,37,"Ensino Fundamental","Trabalho Manual",22400.91061,"Alto Risco"
"1742",8321,47,"Mestrado","Profissional",120030.3882,"Baixo Risco"
"1743",8328,57,"Ensino Superior","Gerente",98323.07406,"Baixo Risco"
"1744",8331,56,"Ensino Superior","Trabalho Manual",60285.97746,"Baixo Risco"
"1745",8334,39,"Ensino Fundamental","Do Lar",0,"Baixo Risco"
"1746",8344,45,"Ensino Superior","Gerente",83111.06993,"Baixo Risco"
"1747",8345,40,"Ensino Medio","Estudante",0,"Baixo Risco"
"1748",8352,33,"Ensino Fundamental","Trabalho Manual",35262.52968,"Baixo Risco"
"1749",8358,42,"Ensino Superior","Trabalho Manual",92395.45389,"Alto Risco"
"1750",8359,48,"Ensino Fundamental","Trabalho Manual",34605.72395,"Baixo Risco"
"1751",8360,32,"Ensino Medio","Trabalho Administrativo",27462.37903,"Baixo Risco"
"1752",8365,45,"Ensino Medio","Do Lar",3006.053544,"Baixo Risco"
"1753",8366,49,"Ensino Fundamental","Trabalho Administrativo",22977.60492,"Baixo Risco"
"1754",8369,45,"Ensino Medio","Do Lar",3531.784884,"Alto Risco"
"1755",8373,34,"Ensino Medio","Do Lar",20299.32719,"Baixo Risco"
"1756",8378,39,"Ensino Superior","Profissional",94059.18877,"Baixo Risco"
"1757",8392,45,"Mestrado","Do Lar",0,"Baixo Risco"
"1758",8397,45,"Ensino Superior","Profissional",26155.767,"Baixo Risco"
"1759",8399,56,"Ensino Medio","Trabalho Manual",66868.07004,"Baixo Risco"
"1760",8400,55,"Mestrado","Advogado",42815.13435,"Baixo Risco"
"1761",8405,41,"Ensino Superior","Trabalho Manual",86860.4284,"Alto Risco"
"1762",8406,56,"Mestrado","Gerente",82370.22021,"Baixo Risco"
"1763",8410,33,"Mestrado","Advogado",66803.36058,"Baixo Risco"
"1764",8413,33,"Ensino Medio","Trabalho Manual",74138.06821,"Baixo Risco"
"1765",8414,49,"Ensino Superior","Trabalho Manual",59743.21003,"Baixo Risco"
"1766",8416,35,"Ensino Superior","Estudante",3028.130333,"Alto Risco"
"1767",8426,34,"Ensino Fundamental","Do Lar",17698.03676,"Baixo Risco"
"1768",8434,53,"Ensino Medio","Trabalho Manual",107394.3242,"Baixo Risco"
"1769",8439,39,"Ensino Superior","Gerente",111071.6062,"Baixo Risco"
"1770",8440,45,"Ensino Superior","Gerente",109360.5101,"Baixo Risco"
"1771",8475,52,"Ensino Medio","Trabalho Manual",96707.24664,"Baixo Risco"
"1772",8480,39,"Ensino Medio","Do Lar",12000,"Baixo Risco"
"1773",8497,61,"Mestrado","Advogado",34446.19197,"Baixo Risco"
"1774",8499,53,"Ensino Superior","Trabalho Administrativo",30699.48808,"Alto Risco"
"1775",8500,43,"Ensino Fundamental","Trabalho Manual",46671.2925,"Alto Risco"
"1776",8501,52,"Mestrado","Gerente",46187.84438,"Baixo Risco"
"1777",8502,43,"Ensino Medio","Profissional",76000,"Baixo Risco"
"1778",8518,33,"Ensino Medio","Profissional",58194.50481,"Baixo Risco"
"1779",8520,40,"Ensino Medio","Trabalho Manual",40252.24095,"Alto Risco"
"1780",8523,54,"Ensino Fundamental","Trabalho Manual",59291.297,"Alto Risco"
"1781",8525,48,"Mestrado","Trabalho Manual",54000,"Baixo Risco"
"1782",8532,47,"Mestrado","Gerente",106484.1875,"Baixo Risco"
"1783",8535,56,"Ensino Medio","Trabalho Manual",69790.2155,"Alto Risco"
"1784",8543,43,"Mestrado","Advogado",98665.50711,"Baixo Risco"
"1785",8554,48,"Ensino Medio","Profissional",54108.20877,"Baixo Risco"
"1786",8560,45,"Ensino Superior","Do Lar",0,"Baixo Risco"
"1787",8561,57,"PhD","Gerente",177908.0747,"Baixo Risco"
"1788",8563,53,"Ensino Superior","Profissional",70195.07555,"Baixo Risco"
"1789",8566,40,"Ensino Medio","Estudante",0,"Alto Risco"
"1790",8570,39,"Ensino Medio","Trabalho Manual",42141.17197,"Alto Risco"
